TBLID,GEOID,GEONAME,PROFLN,TITLE,PRF_ESTIMATE,PRF_MG_ERROR,PCT_ESTIMATE,PCT_MG_ERROR
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",72,Occupied housing units,"271,311","+/-3,313","271,311",(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",73,Lacking complete plumbing facilities,"9,682","+/-1,346",3.6,+/-0.5
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",74,Lacking complete kitchen facilities,"7,613","+/-1,296",2.8,+/-0.5
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",75,No telephone service available,"2,723",+/-879,1.0,+/-0.3
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",75.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",75.5,OCCUPANTS PER ROOM,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",76,Occupied housing units,"271,311","+/-3,313","271,311",(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",77,1.00 or less,"256,465","+/-3,764",94.5,+/-0.7
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",78,1.01 to 1.50,"8,277","+/-1,354",3.1,+/-0.5
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",79,1.51 or more,"6,569","+/-1,220",2.4,+/-0.4
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",79.3,,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",79.5,VALUE,,,,
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",80,Owner-occupied units,"181,145","+/-3,790","181,145",(X)
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",81,"Less than $50,000","9,697","+/-1,338",5.4,+/-0.7
DP04,5001800US0200,"Congressional District (at Large) (118th Congress), Alaska",82,"$50,000 to $99,999","7,465","+/-1,034",4.1,+/-0.6
